bet_id,user_id,channel,stake_amount,minutes_before_close,bets_last_7d,win_rate_last_30d,ip_risk,geo_risk,num_picks,suspicious
408,9635.0,web,167.06,42,4,0.1955943794066918,1,0,1,0
409,7744.0,web,167.36,100,6,0.2736900981602752,0,0,6,1
410,8510.0,web,44.09,48,5,0.2535409276523527,0,0,4,1
411,1155.0,ios,109.77,19,4,0.1073046870913248,0,0,6,1
412,1818.0,web,154.94,44,2,0.1436041718509066,0,0,7,1
413,5625.0,web,23.16,122,4,0.2974249869757654,0,0,7,0
414,2540.0,android,45.25,88,5,0.2837570426675725,0,0,4,0
415,8769.0,android,61.39,7,3,0.1486025374276046,0,1,3,0
416,2245.0,web,17.25,1,10,0.1270035526467993,0,0,7,0
417,3891.0,ios,31.86,54,4,0.2127135437290971,0,0,4,0
418,5709.0,web,35.29,156,7,0.0457468221914511,0,1,5,0
419,9415.0,kiosk,27.22,68,4,0.0,0,0,4,1
420,2594.0,android,66.82,61,7,0.3322991119231493,0,0,4,0
421,7659.0,web,117.06,106,3,0.0210079013793141,0,0,6,0
422,6022.0,web,12.08,41,3,0.0638957656087749,0,0,5,1
423,8911.0,android,97.56,21,3,0.2638820091147291,0,0,3,0
424,4072.0,ios,29.7,142,2,0.3865297572059969,0,0,2,1
425,5216.0,android,72.47,121,4,0.0,0,0,6,1
426,8925.0,ios,77.19,176,6,0.0937079020449395,0,0,6,0
427,1044.0,android,150.74,9,5,0.1233795268290049,0,0,6,0
428,8776.0,web,190.78,96,6,0.343557279599635,0,0,7,0
429,4188.0,web,118.38,161,3,0.3641415028340543,0,0,4,0
430,5576.0,android,125.58,130,9,0.1969869095768071,0,0,2,0
431,1331.0,android,17.1,4,6,0.3335917181074254,0,0,1,0
432,1235.0,android,88.06,113,2,0.065351970285068,0,0,6,0
433,2217.0,web,40.32,9,6,0.1238133883518773,0,0,1,0
434,5839.0,android,67.11,20,4,0.1493756581657395,0,0,1,0
435,9582.0,ios,70.14,1,4,0.289052782338388,0,0,1,0
436,8078.0,android,122.53,37,4,0.1199708115630166,0,0,2,0
437,4358.0,web,71.51,161,3,0.2557761102434788,0,0,5,0
438,9986.0,android,73.24,6,7,0.0639283499020078,0,0,4,0
439,4127.0,android,153.61,147,3,0.3244978143685508,0,0,4,1
440,4625.0,ios,76.33,96,6,0.2185784070342656,0,0,3,0
441,5918.0,web,27.03,104,2,0.0169987365095478,0,0,1,0
442,1499.0,android,69.37,58,10,0.0924014408063973,0,0,1,0
443,4163.0,android,238.67,120,3,0.3947591755832578,0,0,3,0
444,8897.0,web,39.71,138,7,0.1764103619487317,0,0,2,0
445,7079.0,web,27.32,82,6,0.3447567304077604,0,0,3,0
446,7082.0,ios,115.0,135,6,0.0673679646316122,0,0,6,0
447,6781.0,web,43.51,123,5,0.1747550733816779,0,0,7,0
448,1236.0,android,41.91,104,4,0.1018833867058412,1,0,3,0
449,8665.0,android,99.16,86,4,0.1884656079257608,0,0,5,0
450,6842.0,web,35.91,151,7,0.3389284753521095,0,0,1,0
451,3349.0,kiosk,16.61,17,7,0.1864897109287311,0,0,5,0
452,8479.0,web,53.18,9,4,0.1789618543713129,0,0,3,1
453,4298.0,android,75.23,140,4,0.3133816872877809,0,0,3,0
454,4134.0,ios,30.28,113,5,0.0935780660514562,0,0,6,1
455,7213.0,web,26.1,73,7,0.0,0,0,4,0
456,1406.0,android,184.44,121,4,0.1796414005200983,1,0,1,0
457,1552.0,web,35.34,33,7,0.3787586478655143,1,0,3,1
458,7963.0,web,154.04,161,3,0.1179116998343355,0,0,5,0
459,5050.0,web,10.19,30,4,0.0490857569240428,0,0,4,1
460,7721.0,android,73.62,165,5,0.2443683125388225,0,0,2,0
461,6037.0,android,29.65,142,5,0.3476547528309603,0,0,6,0
462,3997.0,ios,7.03,76,3,0.2010048364308492,0,0,2,0
463,8879.0,web,23.95,120,5,0.2471681715648814,0,0,7,0
464,5172.0,android,299.61,86,5,0.1603310590518656,0,0,2,0
465,8524.0,android,79.56,145,3,0.3383230695141736,0,0,3,0
466,4301.0,web,81.7,112,5,0.3797734654254526,0,0,6,0
467,8509.0,web,164.9,37,5,0.1826704128850979,0,0,1,0
468,6910.0,web,35.18,2,5,0.1261372309807061,1,0,3,0
469,3377.0,android,59.08,133,5,0.1996109579698258,0,0,5,0
470,6974.0,web,69.49,133,5,0.3062870017377092,0,0,1,0
471,1119.0,web,46.8,48,6,0.110644484337398,0,0,4,1
472,9629.0,android,43.78,151,2,0.1626927301146277,0,0,5,0
473,4927.0,web,24.65,82,1,0.0474347895890851,0,0,4,1
474,8083.0,web,151.76,126,4,0.1077715518005776,0,0,1,0
475,6172.0,android,67.96,14,9,0.3172837907281665,0,0,5,0
476,3826.0,ios,148.88,170,5,0.3549968992469214,0,0,5,1
477,6256.0,web,105.23,77,8,0.2628830195045475,0,0,1,0
478,2867.0,android,29.45,6,3,0.0708619788629578,0,0,3,0
479,1323.0,web,30.17,112,4,0.275602215170187,0,1,1,1
480,8663.0,android,33.97,110,6,0.084778924173546,0,1,5,1
481,5723.0,web,207.76,109,6,0.0563934177906792,0,0,1,0
482,1839.0,web,116.33,150,7,0.2146621284235882,0,1,1,1
483,1624.0,web,190.43,159,7,0.0196986222081676,0,0,2,0
484,3630.0,web,49.31,3,5,0.2324823458846401,0,0,7,1
485,5871.0,ios,72.31,35,6,0.1374650700344612,0,0,1,0
486,2357.0,ios,56.24,177,5,0.1638367376463193,0,0,2,0
487,5860.0,android,25.94,3,5,0.3046666543381582,0,1,2,0
488,4074.0,web,44.41,89,2,0.1183081508389611,0,0,6,0
489,2383.0,web,35.06,131,6,0.2115021319330852,1,0,5,1
490,6764.0,ios,62.22,163,3,0.2402589095765553,0,0,1,1
491,6349.0,android,38.95,167,10,0.2485528922027171,0,0,4,0
492,4264.0,ios,104.96,72,5,0.2249915929841792,0,0,2,0
493,8893.0,web,30.02,167,6,0.160919783701068,0,0,6,1
494,2131.0,android,56.53,2,6,0.3604492191530978,0,0,2,0
495,1239.0,web,62.72,111,8,0.3165129665697478,0,0,2,1
496,9410.0,ios,42.73,80,0,0.2847785471492692,0,0,1,1
497,3767.0,kiosk,57.9,47,4,0.1382766679273737,0,0,3,0
498,3692.0,android,63.12,11,6,0.2062129100683019,0,0,3,0
499,2452.0,android,92.44,80,3,0.1861297955391202,1,0,1,1
500,6496.0,ios,80.26,57,8,0.2644019499976821,0,0,4,1
501,6578.0,web,66.9,71,3,0.2276882251774067,0,0,3,0
502,7555.0,ios,48.61,61,8,0.141166971263279,0,0,5,0
503,9985.0,web,8.53,101,4,0.1827589279629449,0,0,4,0
504,8021.0,web,29.43,155,1,0.1217113269809768,0,0,7,0
505,9197.0,android,85.28,31,4,0.0,0,0,4,1
506,1273.0,android,22.88,6,6,0.1620977110492009,0,0,7,0
507,8975.0,web,77.8,117,3,0.3521071531888481,0,1,4,1
508,5940.0,android,119.06,119,7,0.1806313529932826,1,1,6,1
509,4124.0,android,40.81,40,4,0.2530524887008213,0,0,4,0
510,8960.0,android,17.3,121,3,0.1280327864598405,0,0,1,0
511,2735.0,web,100.69,132,2,0.3643857511126273,0,0,5,0
512,3524.0,android,151.04,171,3,0.0076223536247858,0,0,1,0
513,6733.0,kiosk,169.59,47,4,0.1776352371539613,0,0,5,0
514,3793.0,android,12.69,133,6,0.2028764500609418,0,0,3,1
515,4241.0,web,78.53,142,8,0.2563616428015993,0,0,5,1
516,9916.0,web,61.01,149,3,0.2536806322543436,0,0,4,0
517,6939.0,kiosk,161.56,12,4,0.1984400112934349,0,0,1,1
518,6381.0,web,205.73,108,7,0.2718793409637114,0,0,2,0
519,8606.0,kiosk,89.07,151,5,0.083454682195183,1,0,1,0
520,4964.0,web,122.12,129,4,0.3032912321323141,0,0,4,1
521,3815.0,web,19.75,45,4,0.2367820196716434,0,0,7,0
522,8587.0,kiosk,43.29,175,3,0.1462655769553202,0,0,2,1
523,4332.0,android,60.08,89,8,0.4552730417566153,0,0,5,1
524,5616.0,ios,58.21,145,5,0.1684388438526169,0,0,3,0
525,7209.0,ios,202.34,165,6,0.2247788524629329,0,0,4,0
526,7402.0,web,31.68,75,6,0.0584895863715628,0,0,1,1
527,5587.0,web,73.29,64,7,0.2280878321539754,0,0,3,0
528,9968.0,web,82.09,166,5,0.1105308307861466,0,0,1,1
529,8573.0,web,71.05,91,2,0.1940807998302151,0,0,4,0
530,4211.0,web,29.92,51,6,0.256404113047961,1,0,6,1
531,1064.0,web,77.75,112,3,0.31670932593979,0,1,1,0
532,5969.0,web,85.88,24,3,0.1325065061241845,0,0,3,0
533,7776.0,web,40.38,68,2,0.0298473993739622,0,0,5,0
534,3929.0,web,74.67,55,4,0.2389293618077666,0,0,5,0
535,4103.0,android,89.31,66,6,0.2349669996980165,0,0,1,1
536,6092.0,android,66.56,63,2,0.1949289390025725,0,0,7,0
537,7990.0,web,35.56,38,4,0.1628997941243849,0,0,2,1
538,5162.0,web,119.76,119,5,0.2494128089308238,0,0,4,0
539,3251.0,web,89.51,130,8,0.1531334641208176,0,0,2,0
540,1482.0,ios,39.79,68,7,0.3439232492867775,0,1,4,0
541,5229.0,android,67.51,56,4,0.2381462194565968,0,1,1,1
542,7587.0,android,50.15,91,2,0.3359163967864825,0,0,6,1
543,1050.0,web,94.07,57,8,0.2397019882512743,0,0,2,0
544,8310.0,web,116.02,67,2,0.235460645480404,0,0,1,0
545,8288.0,android,35.13,25,1,0.0952022396394247,0,0,4,1
546,4542.0,web,187.8,3,7,0.2417584870851022,1,0,3,0
547,5976.0,ios,55.41,161,3,0.1202262855000529,0,0,4,1
548,4495.0,android,31.7,99,6,0.2353275753342286,1,0,7,1
549,9020.0,android,125.85,145,5,0.2242763117524018,0,0,1,0
550,1388.0,web,31.85,25,5,0.3473169881269674,0,1,6,0
551,8393.0,ios,115.55,45,3,0.0376569914575108,0,0,2,0
552,3611.0,web,65.16,92,3,0.1137425357900834,0,0,4,0
553,8640.0,android,90.9,44,4,0.1002903326925336,0,0,1,0
554,2713.0,android,84.35,87,2,0.2599636961926702,1,0,7,1
555,6002.0,android,92.7,139,4,0.1235448689185362,0,0,6,0
556,6545.0,android,93.72,104,5,0.091716808843539,0,0,1,0
557,5576.0,ios,44.85,153,6,0.2372818312703076,0,0,7,0
558,7803.0,web,29.12,131,4,0.183020237114724,0,0,3,0
559,6036.0,kiosk,91.05,75,8,0.3053356658182388,0,0,7,0
560,7866.0,web,13.12,4,8,0.1253756459172113,0,0,1,0
561,6561.0,ios,74.78,84,4,0.1717054454413856,0,0,7,0
562,2069.0,android,227.73,9,10,0.0802779970299127,0,0,1,0
563,1277.0,android,150.88,166,7,0.065635305677759,0,0,5,1
564,5880.0,web,26.44,18,3,0.0549519397715184,0,0,3,1
565,1174.0,ios,34.29,113,4,0.2143014237635787,0,1,2,0
566,5028.0,web,47.6,25,8,0.2117408100462658,0,1,1,1
567,1466.0,web,44.2,109,2,0.1945101977790567,0,0,6,0
568,6482.0,web,131.24,163,4,0.1352635403387267,0,0,1,0
569,7108.0,web,93.87,74,5,0.1863252410867021,0,0,7,0
570,2013.0,ios,62.03,137,7,0.1519600318053391,0,0,1,0
571,4563.0,ios,18.48,91,7,0.039722452649625,0,0,6,0
572,5697.0,ios,21.64,52,3,0.1271366653473398,0,0,1,0
573,2856.0,web,45.82,109,7,0.2241044833150348,1,0,3,0
574,8712.0,android,26.15,61,6,0.1767009567141594,0,1,2,1
575,4493.0,android,31.52,160,2,0.1969623596818691,0,0,1,0
576,2658.0,ios,74.67,129,5,0.2427079616044277,0,0,6,0
577,8207.0,android,99.33,43,6,0.1265671032430916,0,0,1,0
578,2934.0,android,136.58,153,8,0.1943595632881918,0,0,4,0
579,2563.0,web,51.77,141,6,0.3977387679666698,0,0,1,1
580,5531.0,ios,93.69,126,8,0.0951907152029657,0,0,1,0
581,1753.0,ios,74.21,108,7,0.3708159601691491,0,0,4,0
582,3818.0,ios,50.96,176,6,0.2670709963781343,1,0,4,0
583,7646.0,ios,45.66,56,5,0.1357298818982332,0,0,6,1
584,5792.0,web,97.0,141,2,0.342934589588852,0,0,2,0
585,5737.0,android,35.57,134,5,0.37948474307479,0,0,1,0
586,3542.0,android,84.12,87,4,0.2339057864794824,0,0,7,0
587,,ios,119.98,12,6,0.0916934690608689,0,0,3,1
588,4102.0,web,83.83,153,5,0.2926512467787214,0,0,2,0
589,1329.0,web,86.26,169,7,0.0524040140258288,0,0,5,1
590,2239.0,android,33.13,161,9,0.2490782681280095,0,0,3,1
591,3800.0,web,50.73,132,6,0.1051380343891906,0,0,7,0
592,3884.0,web,54.51,116,4,0.2547731553564509,0,0,5,0
593,3349.0,kiosk,54.04,174,5,0.1140638009388152,1,0,4,0
594,4884.0,kiosk,46.18,97,9,0.1058426772399585,1,0,2,0
595,2950.0,android,126.18,110,3,0.1972027660555443,0,0,7,1
596,5176.0,android,22.62,81,4,0.2408550756338628,1,1,5,0
597,2093.0,web,103.05,16,6,0.050086806414434,0,0,1,0
598,2716.0,web,124.94,40,4,0.1077234743590625,0,0,2,0
599,5775.0,web,115.72,114,9,0.16900089423666,0,0,6,0
600,1815.0,android,99.46,5,5,0.2475673420510801,0,0,5,0
601,2663.0,android,91.28,18,5,0.2345513548024133,0,0,6,0
602,4531.0,android,126.41,95,3,0.1433145304352205,0,0,3,1
603,2319.0,android,112.06,20,2,0.0592111033201067,0,0,6,0
604,7949.0,android,117.08,161,7,0.3927151663910794,0,0,5,1
605,9502.0,android,27.0,139,4,0.2048988968367741,0,0,5,1
606,2624.0,web,85.04,117,3,0.2015191215526208,0,1,6,1
607,8124.0,web,60.03,98,6,0.1795694201704166,0,1,3,0
608,2952.0,web,44.45,148,6,0.333160666627135,0,0,2,0
609,2446.0,android,48.79,60,8,0.1068687802072411,0,0,7,0
610,4193.0,web,167.0,71,8,0.0,0,0,6,1
611,4379.0,android,32.41,139,4,0.2171882438756032,0,0,7,0
612,1850.0,android,31.39,31,2,0.0777692506927206,0,0,2,1
613,4500.0,ios,50.28,93,3,0.3397204605674283,0,0,3,1
614,3890.0,android,168.09,154,5,0.2066959308118459,0,0,1,0
615,9752.0,android,69.9,125,6,0.0140918454438269,0,0,3,0
616,8528.0,web,103.84,156,6,0.1501698878768072,0,0,6,1
617,5255.0,ios,91.67,49,8,0.0797794671303631,0,0,6,0
618,9877.0,ios,56.91,91,4,0.0791239092755438,0,0,6,0
619,3809.0,android,19.75,170,5,0.1519779543750516,0,0,6,0
620,5998.0,android,65.49,99,8,0.2518477206221885,0,0,5,0
621,6716.0,android,56.47,163,3,0.1663086449535623,0,1,6,0
622,8057.0,ios,136.21,103,7,0.2597137998891853,0,0,1,0
623,6575.0,ios,91.82,19,6,0.1714022665790971,0,0,5,0
624,4370.0,ios,78.8,49,7,0.3512257193285495,0,0,5,1
625,2865.0,android,8.92,95,4,0.1564914475674295,0,0,6,0
626,4429.0,ios,111.52,88,4,0.3735456091046972,0,1,1,0
627,7047.0,ios,98.8,19,7,0.1129454769215826,0,0,5,1
628,2201.0,web,20.82,166,4,0.1543163872170647,0,0,2,0
629,7894.0,web,45.48,115,5,0.205438568333307,0,0,2,1
630,7528.0,android,33.02,10,6,0.3615849843608355,0,0,5,0
631,9983.0,web,160.96,133,3,0.2702775132536965,0,0,5,1
632,6127.0,ios,29.15,61,6,0.3322936225789868,0,0,1,0
633,6435.0,web,41.43,0,6,0.2759228913619589,0,0,6,0
634,6278.0,web,39.87,108,5,0.3025472607587511,1,0,4,0
635,9155.0,web,42.92,64,6,0.0745632473196239,0,0,2,0
636,9675.0,web,125.46,97,3,0.2335286588472641,1,0,1,0
637,3298.0,web,56.03,46,2,0.1816097788551624,0,0,4,0
638,6040.0,web,64.61,78,7,0.1133028427633692,1,0,1,0
639,3875.0,web,77.95,77,5,0.2150671081237989,0,0,2,1
640,4574.0,web,100.39,11,4,0.1969438033836333,0,0,3,0
641,4842.0,web,56.27,88,6,0.0928014110860903,0,0,6,0
642,5294.0,android,70.33,45,4,0.1994407780448617,0,0,4,1
643,3210.0,web,34.89,91,7,0.1260812419182479,0,0,5,0
644,2904.0,android,23.2,15,7,0.0153018356518663,0,0,4,0
645,2270.0,web,94.33,162,5,0.3197303192583196,0,0,3,0
646,6148.0,kiosk,58.57,149,1,0.2183664760280646,0,0,1,1
647,6113.0,web,21.69,116,5,0.1968818362359816,0,0,7,0
648,1303.0,android,104.66,107,1,0.1921909742442812,0,0,5,1
649,1148.0,web,27.31,12,3,0.2009138705820091,0,0,7,0
650,4729.0,kiosk,110.12,136,3,0.0930683566799583,0,0,1,1
651,4367.0,web,54.71,109,5,0.3536967661560902,0,0,4,0
652,6078.0,web,114.15,80,4,0.0212272141635021,0,0,4,1
653,6458.0,web,104.17,65,5,0.0846788138400842,0,0,6,0
654,3135.0,web,134.88,120,3,0.3222581033895575,0,1,6,0
655,6265.0,kiosk,94.05,90,3,0.2094056949379778,0,0,7,0
656,7461.0,kiosk,70.05,62,3,0.0441163555408889,0,0,4,1
657,7471.0,web,84.99,154,6,0.2390526555623607,0,0,3,0
658,7549.0,web,105.82,77,4,0.2283592579010447,0,0,6,0
659,6278.0,ios,21.88,90,8,0.2384375627364214,0,0,7,0
660,2097.0,ios,118.36,70,7,0.2684557041445358,0,0,3,1
661,1137.0,ios,92.38,136,2,0.1970211527250812,0,0,6,0
662,9833.0,ios,39.39,100,4,0.2695982336214392,0,0,5,0
663,3964.0,android,75.78,123,3,0.2352196674223046,1,0,6,0
664,5751.0,web,41.33,172,3,0.2203902939675586,0,0,1,0
665,5590.0,web,51.39,38,4,0.1109910118011617,0,0,6,0
666,8786.0,web,102.43,112,7,0.0,0,0,1,1
667,7777.0,android,61.73,68,8,0.2106893617174274,0,1,5,0
668,6155.0,android,66.16,6,4,0.1402714089620882,0,0,2,0
669,4010.0,android,15.2,95,8,0.3616540491057618,0,0,3,0
670,2043.0,android,22.67,79,4,0.2043693569931406,0,0,3,0
671,6600.0,android,34.16,84,1,0.328728325505894,0,0,5,0
672,6864.0,web,107.63,157,1,0.3563735783505191,0,0,4,0
673,4878.0,web,36.05,38,4,0.1276885463197063,0,0,4,1
674,6151.0,android,47.83,172,4,0.1699909260395524,0,0,7,1
675,8691.0,android,120.76,80,3,0.2360746094015932,1,0,5,0
676,2750.0,ios,17.43,140,5,0.1778049182161009,0,0,3,1
677,3049.0,kiosk,70.0,149,7,0.0,0,0,5,0
678,4726.0,kiosk,38.12,150,7,0.1113607867892972,0,0,4,1
679,5259.0,android,67.86,77,6,0.1561120162729295,0,1,3,1
680,5234.0,web,125.41,16,4,0.2369377539850119,0,0,5,1
681,5730.0,android,63.9,3,3,0.0825441475211914,1,0,4,0
682,4078.0,android,13.98,179,4,0.3182567220647896,0,0,1,0
683,6386.0,kiosk,40.59,151,3,0.0577774451430225,0,0,5,1
684,5921.0,android,58.62,127,5,0.0685563206816745,0,0,1,0
685,4994.0,android,136.55,27,5,0.1738833756295684,0,0,4,1
686,7773.0,kiosk,86.97,109,6,0.0925911157425778,0,0,2,0
687,1878.0,android,28.35,89,2,0.2033558496920098,0,0,4,1
688,1319.0,ios,23.98,16,2,0.0860587151068945,0,0,2,1
689,7365.0,web,97.2,29,3,0.0457478989227183,0,0,1,1
690,1926.0,android,93.48,171,5,0.1756742744078756,0,0,4,0
691,1106.0,web,25.65,48,3,0.0992726688900605,0,0,2,0
692,2880.0,web,56.38,163,3,0.0388303114305606,0,0,7,0
693,3760.0,web,68.04,153,4,0.3126490843047061,0,0,6,0
694,4000.0,kiosk,117.18,109,3,0.1703624061383709,0,0,1,0
695,9735.0,web,106.87,115,6,0.1341193887945449,0,0,6,1
696,1874.0,web,228.34,129,4,0.2600256252951505,0,0,7,0
697,1088.0,android,60.76,127,11,0.2011284377005242,1,0,6,0
698,4662.0,android,119.44,3,5,0.0283222486505942,0,0,6,0
699,3617.0,web,75.59,18,9,0.1047425912408712,1,0,5,0
700,8139.0,web,66.28,105,5,0.0775777647912395,0,0,1,0
701,9527.0,web,138.77,67,4,0.1276130608712924,0,0,2,0
702,6642.0,web,46.33,154,8,0.2661840937829515,0,0,6,0
703,4146.0,web,112.58,31,3,0.0565847201506116,0,0,1,0
704,9667.0,web,23.17,155,4,0.1053872721198631,0,0,4,0
705,5145.0,android,54.58,130,5,0.0456823580942752,0,0,5,1
706,2278.0,android,179.07,173,2,0.0916917805622608,0,0,7,1
707,6744.0,android,86.51,35,4,0.1321335718618175,0,0,5,1
708,4833.0,ios,121.91,121,2,0.262038143967933,0,0,6,0
709,2623.0,android,47.43,112,4,0.1304509372701497,0,0,4,0
710,4327.0,web,69.47,17,5,0.0919738625886566,0,0,6,0
711,2316.0,kiosk,84.65,76,6,0.2267964516286518,0,0,4,0
712,8742.0,web,79.91,82,3,0.0567989653641889,0,0,2,0
713,6520.0,android,50.3,160,6,0.1636939231927639,0,0,4,0
714,8903.0,web,114.93,38,7,0.1919248867783007,0,0,1,0
715,2834.0,android,108.19,43,1,0.1516795693463042,0,0,6,0
716,2004.0,kiosk,53.54,60,1,0.1536104652502766,1,0,6,1
717,1851.0,web,141.58,170,2,0.2321063085439212,0,0,3,0
718,4011.0,ios,88.27,45,4,0.1571224431178809,0,0,7,0
719,2356.0,web,23.86,114,4,0.2126554523228747,1,0,5,0
720,9422.0,android,53.49,15,7,0.5005908942759203,0,0,7,0
721,8217.0,web,14.7,62,9,0.2699157797785102,0,0,7,0
722,8741.0,android,9.28,23,4,0.2216872427632266,0,0,6,0
723,3545.0,web,64.84,21,6,0.0957484393241527,0,0,3,1
724,2461.0,ios,53.0,8,3,0.3246340496818086,1,0,6,1
725,5514.0,android,76.34,135,7,0.1571847508101903,0,0,3,1
726,3672.0,android,147.21,142,3,0.2553973504664379,0,0,2,0
727,1709.0,android,46.73,133,5,0.2593962787415877,0,0,6,0
728,7819.0,web,84.08,161,8,0.146480291361819,1,0,7,0
729,7573.0,web,24.08,78,7,0.1765609308210251,1,0,6,0
730,6939.0,web,46.5,115,5,0.2568422404432164,0,0,4,1
731,8253.0,ios,37.67,61,6,0.2150732313185454,0,0,3,1
732,8890.0,android,94.6,99,1,0.1749796484940179,0,0,3,1
733,2249.0,android,22.39,74,9,0.0,0,0,7,1
734,9895.0,android,12.72,105,2,0.1810244365774799,0,0,1,0
735,8502.0,ios,101.12,103,6,0.2682819344420211,0,0,7,0
736,1771.0,web,199.78,151,5,0.011566177408354,0,1,2,0
737,9838.0,ios,77.48,10,8,0.2765728323691434,0,0,7,0
738,8607.0,ios,42.54,160,8,0.0,0,0,1,0
739,9182.0,web,79.78,54,5,0.0169560486066936,0,0,3,0
740,5685.0,web,113.07,75,4,0.1644900485791145,0,0,3,0
741,2973.0,kiosk,71.83,117,4,0.0859544591354156,1,0,3,0
742,7995.0,web,89.49,132,3,0.0321971782933369,0,0,1,0
743,3150.0,web,129.11,106,1,0.1119463401665263,0,0,7,1
744,6156.0,web,140.74,74,4,0.210374289796328,0,1,5,1
745,4147.0,web,64.19,5,4,0.1489406143102173,0,0,2,0
746,1211.0,web,11.89,58,7,0.1391232373551824,1,0,5,1
747,5962.0,web,33.07,124,3,0.3400421221121185,0,0,4,0
748,2532.0,android,139.19,70,6,0.2354369770394173,0,0,3,0
749,6455.0,android,75.35,31,7,0.2042771018666831,0,0,1,0
750,4994.0,ios,117.89,72,2,0.2471116000661677,0,1,7,0
751,5605.0,ios,43.52,74,6,0.074434835268735,0,0,3,0
752,3524.0,ios,50.15,5,5,0.1827661853238928,0,0,3,0
753,7786.0,web,34.45,104,6,0.0399611856473027,0,0,2,0
754,9865.0,android,61.48,74,3,0.1119331230966574,1,0,3,0
755,7249.0,android,140.31,155,4,0.0,0,0,4,0
756,1107.0,web,36.9,78,3,0.1769723313399266,1,0,3,1
757,8390.0,web,21.81,142,5,0.2710067521952277,0,0,1,0
758,2049.0,web,23.07,107,6,0.0767565166814451,1,0,5,1
759,7388.0,web,104.93,131,5,0.1841280898340835,0,0,4,0
760,1809.0,web,22.41,94,5,0.2453268793059642,0,1,5,0
761,9022.0,web,152.31,19,6,0.2591356677576127,0,0,5,0
762,2259.0,web,66.74,86,4,0.1364710045693385,0,0,6,0
763,5487.0,web,15.14,171,2,0.2334249747391819,0,0,4,0
764,8704.0,web,27.59,178,8,0.1416972424500805,0,0,6,0
765,5694.0,android,91.79,153,4,0.0127134020073069,0,0,2,1
766,3390.0,web,83.69,119,7,0.0,0,0,3,0
767,2630.0,web,52.55,137,3,0.3290454469719906,0,0,1,1
768,4012.0,ios,54.79,62,2,0.0769053340218442,0,0,5,1
769,4525.0,web,176.1,58,3,0.0218291772369655,0,0,3,0
770,2692.0,kiosk,30.34,74,6,0.1307565994867492,1,0,5,0
771,1548.0,android,17.77,176,6,0.1280063877450886,0,0,2,0
772,9463.0,web,92.31,110,4,0.0315364429305169,0,0,7,0
773,4245.0,web,81.92,158,2,0.2133689811888471,0,0,5,0
774,7677.0,ios,228.32,6,3,0.0724879353079256,1,0,1,1
775,2794.0,web,84.78,1,3,0.1670302932870504,0,1,7,1
776,3564.0,web,97.56,6,3,0.1529413196520166,0,0,4,0
777,7510.0,android,89.19,73,2,0.2291845607526474,0,0,3,0
778,1316.0,web,100.48,74,6,0.1640952549202514,1,0,1,0
779,9241.0,web,67.56,81,4,0.0,0,0,6,0
780,8495.0,android,61.82,112,6,0.3304509426029735,0,0,3,0
781,8060.0,web,98.94,111,4,0.2196098844139591,1,0,3,0
782,2300.0,android,137.0,24,8,0.3011284010085302,0,0,7,1
783,1583.0,android,58.58,158,5,0.3497292962150573,0,0,7,1
784,1534.0,web,34.38,136,6,0.118178653430596,0,0,7,0
785,6286.0,ios,117.19,75,2,0.2475616777670795,0,0,7,0
786,1781.0,web,132.37,163,6,0.1527212991667202,0,0,6,1
787,5102.0,android,82.03,39,4,0.3324839307188565,0,0,1,0
788,1306.0,android,93.19,175,1,0.0714310716487315,0,0,3,1
789,9230.0,web,100.67,112,8,0.2070894350595121,0,1,2,0
790,4646.0,ios,67.71,134,12,0.2234358783639328,0,0,7,1
791,2912.0,web,156.61,82,6,0.1744513890129237,0,0,1,0
792,7788.0,web,52.3,14,6,0.1024607768582243,0,0,5,0
793,1494.0,ios,51.5,161,9,0.1746725740048309,1,0,3,1
794,5427.0,web,115.78,12,3,0.2049737392270929,0,0,7,1
795,1272.0,web,15.63,16,3,0.1859491226675863,0,1,6,0
796,2917.0,ios,145.6,40,5,0.1447314225004169,0,0,6,0
797,4394.0,web,12.27,78,1,0.2269080935626513,0,0,5,0
798,2800.0,web,97.77,16,5,0.3287271547790669,0,0,1,0
799,1168.0,web,28.15,138,3,0.0927706671149709,0,0,2,0
800,1642.0,android,14.53,102,5,0.2477300507089244,1,0,6,1
801,7315.0,android,10.2,20,5,0.1972910430012766,1,0,4,0
802,3591.0,web,198.65,138,2,0.1574273254211219,0,1,6,0
803,7213.0,ios,68.42,64,5,0.0553840632585768,0,0,6,0
804,4751.0,android,82.13,148,5,0.1991834097254171,0,0,7,1
805,3430.0,web,65.37,42,3,0.2294626366235727,0,0,2,1
806,1659.0,kiosk,4.56,165,5,0.1303376691114632,0,0,7,1
807,3279.0,android,39.9,121,4,0.1229855455111427,0,0,6,0
808,7885.0,ios,13.1,132,3,0.4176331805063127,0,0,1,0
809,6052.0,android,158.09,126,5,0.2060974305016167,0,0,1,1
810,3133.0,kiosk,104.64,30,2,0.1435814744623304,0,0,1,0
811,8344.0,web,91.82,119,5,0.2120094018105283,0,0,6,0
812,4958.0,android,98.18,137,14,0.1971463768402452,0,1,1,0
813,9925.0,android,87.79,167,7,0.3084613362142809,0,0,7,0
814,4518.0,web,60.74,88,3,0.1940450059775677,0,0,2,0
815,6050.0,android,161.57,115,6,0.0789640348161031,0,1,1,0
